18	0.000000000000
18	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
10	0.001658631982
10	0.001645980343
10	0.002070541606
10	0.101316784274
10	0.500041239003
10	0.500041239003
10	0.002070541606
10	0.002070842307
10	0.499982393237
10	0.500049114507
10	0.500049114507
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.499961624817
10	0.002057224844
10	0.499961624817
10	0.499961624817
10	0.499961624817
10	0.002057224844
10	0.002057224844
10	0.499961624817
10	0.499961624817
10	0.002057224844
10	0.002057224844
10	0.499961624817
10	0.500526599157
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.500526599157
10	0.002057224844
10	0.488757360016
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.002057224844
10	0.500526599157
10	0.500526599157
10	0.499961624817
10	0.151113453079
10	0.002057224844
10	0.029805775751
10	0.122370011226
10	0.002057224844
10	0.425281513471
10	0.245841447489
10	0.499964946848
10	0.499961739370
10	0.499961739370
10	0.499940890762
10	0.499940890762
10	0.499955897177
10	0.165751151255
10	0.002057224844
10	0.002057224844
10	0.499949024010
10	0.002057224844
10	0.126512955920
10	0.002057224844
16	0.000481837656
16	0.000481837656
16	0.000481837656
12	0.000563313325
10	0.002057224844
10	0.499961624817
10	0.499961624817
10	0.002057224844
10	0.499961624817
10	0.499961624817
10	0.002057224844
10	0.002057224844
10	0.001645980343
10	0.001645980343
10	0.001645980343
8	0.012227142423
9	0.004758744673
10	0.001668933857
11	0.000530429516
12	0.000076299315
13	0.000010538856
14	0.000000651519
15	0.000000057276
16	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
10	0.001301606030
13	0.000011340726
13	0.000011340726
8	0.009289291606
9	0.003801732038
10	0.001204854747
11	0.000306915552
12	0.000057826246
13	0.000007474569
14	0.000000675861
15	0.000000034366
16	0.000000000000
17	0.000000000000
18	0.000000000000
12	0.000070679069
12	0.000056359971
8	0.008879060896
9	0.003682608596
10	0.001239071664
11	0.000307872067
12	0.000056239690
13	0.000008339443
14	0.000000481122
15	0.000000017183
16	0.000000005728
17	0.000000000000
18	0.000000000000
8	0.009289291606
9	0.003801732038
10	0.001204854747
11	0.000306915552
12	0.000057826246
13	0.000007474569
14	0.000000675861
15	0.000000034366
16	0.000000000000
17	0.000000000000
18	0.000000000000
8	0.009220582845
9	0.003896398460
12	0.000070679069
8	0.009289291606
9	0.003801732038
10	0.001204854747
11	0.000306915552
12	0.000057826246
13	0.000007474569
14	0.000000675861
15	0.000000034366
16	0.000000000000
17	0.000000000000
18	0.000000000000
8	0.009297914567
9	0.003623473011
10	0.001235641954
11	0.000316433743
12	0.000056827919
13	0.000007640671
14	0.000000643787
15	0.000000023483
16	0.000000000000
17	0.000000000000
18	0.000000000000
