18	0.000000000000
18	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
10	0.002921398174
10	0.002895321664
10	0.003538249175
10	0.152370097141
10	0.750079041422
10	0.750079041422
10	0.003538249175
10	0.003525934751
10	0.749994043255
10	0.750084196298
10	0.750084196298
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.749991523094
10	0.003504742485
10	0.749991523094
10	0.749991523094
10	0.749991523094
10	0.003504742485
10	0.003504742485
10	0.749991523094
10	0.749991523094
10	0.003504742485
10	0.003504742485
10	0.749991523094
10	0.750357404692
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.750357404692
10	0.003504742485
10	0.749256266037
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.003504742485
10	0.750357404692
10	0.750357404692
10	0.749991523094
10	0.257396959769
10	0.003504742485
10	0.050846258706
10	0.205886867669
10	0.003504742485
10	0.664573119043
10	0.393845078812
10	0.749997938050
10	0.749995417889
10	0.749995417889
10	0.749977776760
10	0.749977776760
10	0.749989690249
10	0.275675002291
10	0.003504742485
10	0.003504742485
10	0.749977547654
10	0.003504742485
10	0.190223778867
10	0.003504742485
16	0.000719677878
16	0.000719677878
16	0.000719677878
12	0.000860291422
10	0.003504742485
10	0.749991523094
10	0.749991523094
10	0.003504742485
10	0.749991523094
10	0.749991523094
10	0.003504742485
10	0.003504742485
10	0.002895321664
10	0.002895321664
10	0.002895321664
8	0.021470929367
9	0.008378104380
10	0.002939739507
11	0.000934693457
12	0.000134814310
13	0.000018643466
14	0.000001159847
15	0.000000085915
16	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
15	0.000000000000
10	0.002092478464
13	0.000017182918
13	0.000017182918
8	0.014945472874
9	0.006118264296
10	0.001938805902
11	0.000493928702
12	0.000093326155
13	0.000011947856
14	0.000001065341
15	0.000000057276
16	0.000000000000
17	0.000000000000
18	0.000000000000
12	0.000112719941
12	0.000091184018
8	0.014278947489
9	0.005930638288
10	0.001996448864
11	0.000496643603
12	0.000090565433
13	0.000013322489
14	0.000000778959
15	0.000000022911
16	0.000000011455
17	0.000000000000
18	0.000000000000
8	0.014945472874
9	0.006118264296
10	0.001938805902
11	0.000493928702
12	0.000093326155
13	0.000011947856
14	0.000001065341
15	0.000000057276
16	0.000000000000
17	0.000000000000
18	0.000000000000
8	0.014838251466
9	0.006278638196
12	0.000112719941
8	0.014945472874
9	0.006118264296
10	0.001938805902
11	0.000493928702
12	0.000093326155
13	0.000011947856
14	0.000001065341
15	0.000000057276
16	0.000000000000
17	0.000000000000
18	0.000000000000
8	0.014953142183
9	0.005829724157
10	0.001989627245
11	0.000510179161
12	0.000091508202
13	0.000012239965
14	0.000001052740
15	0.000000038948
16	0.000000000000
17	0.000000000000
18	0.000000000000
